"","word"
"7493","criminal"
"7494","act"
"7495","and"
"7496","he's"
"7497","the"
"7498","only"
"7499","criminal"
"7500","we"
"7501","knew"
"7502","so"
"7503","we"
"7504","called"
"7505","him"
"7506","and"
"7507","made"
"7508","a"
"7509","deal"
"7510","well"
"7511","you're"
"7512","you're"
"7513","you're"
"7514","you're"
"7515","all"
"7516","right"
"7517","yeah"
"7518","i"
"7519","mean"
"7520","you're"
"7521","safe"
"7522","yeah"
"7523","we"
"7524","both"
"7525","are"
"7526","riley's"
"7527","right"
"7528","here"
"7529","doingsomething"
"7530","clever"
"7531","with"
"7532","a"
"7533","computer"
"7534","i'm"
"7535","tracking"
"7536","him"
"7537","through"
"7538","the"
"7539","hey"
"7540","i'm"
"7541","tracking"
"7542","you"
"7543","through"
"7544","the"
"7545","gpsin"
"7546","shaw's"
"7547","phone"
"7548","they"
"7549","take"
"7550","a"
"7551","turn"
"7552","anywhere"
"7553","we"
"7554","don't"
"7555","want"
"7556","we'll"
"7557","know"
"7558","it"
"7559","so"
"7560","don't"
"7561","worry"
"7562","if"
"7563","lan"
"7564","tries"
"7565","to"
"7566","double"
"7567","cross"
"7568","us"
"7569","we"
"7570","can"
"7571","callthe"
"7572","fbi"
"7573","and"
"7574","tell"
"7575","them"
"7576","right"
"7577","where"
"7578","you"
"7579","are"
"7580","and"
"7581","where"
"7582","to"
"7583","find"
"7584","lan"
"7585","and"
"7586","where"
"7587","is"
"7588","that"
"7589","right"
"7590","across"
"7591","the"
"7592","streetfrom"
"7593","where"
"7594","we're"
"7595","hiding"
"7596","at"
"7597","the"
"7598","intersectionof"
"7599","wall"
"7600","street"
"7601","and"
"7602","broadway"
"7603","well"
"7604","you"
"7605","figured"
"7606","out"
"7607","the"
"7608","clue"
"7609","simple"
"7610","heere"
"7611","at"
"7612","the"
"7613","wall.wall"
"7614","street"
"7615","and"
"7616","broadway"
"7617","ben"
"7618","there"
"7619","is"
"7620","a"
"7621","catch"
"7622","we"
"7623","made"
"7624","lan"
"7625","believehe"
"7626","could"
"7627","have"
"7628","the"
"7629","treasure"
"7630","it"
"7631","was"
"7632","the"
"7633","only"
"7634","waywe"
"7635","could"
"7636","get"
"7637","this"
"7638","far"
"7639","he's"
"7640","here"
"7641","here"
"7642","we"
"7643","go"
"7644","ben"
"7645","you"
"7646","all"
"7647","right"
"7648","no"
"7649","broken"
"7650","bones"
"7651","a"
"7652","jump"
"7653","like"
"7654","that"
"7655","could"
"7656","kill"
"7657","a"
"7658","man"
"7659","naw"
"7660","it"
"7661","was"
"7662","cool.you"
"7663","should"
"7664","try"
"7665","it"
"7666","sometime"
"7667","the"
"7668","declaration"
"7669","of"
"7670","independence.and"
"7671","the"
"7672","meerschaum"
"7673","pipe"
"7674","all"
"7675","yours"
"7676","that's"
"7677","it"
"7678","that's"
"7679","it"
"7680","i"
"7681","knew"
"7682","you'd"
"7683","keep"
"7684","your"
"7685","promise.now"
"7686","where"
"7687","is"
"7688","it"
"7689","where's"
"7690","my"
"7691","treasure"
"7692","it's"
"7693","right"
"7694","here"
"7695","the"
"7696","map"
"7697","said"
"7698","heere"
"7699","at"
"7700","the"
"7701","wall"
"7702","spelled"
"7703","with"
"7704","two"
"7705","e's"
"7706","wall"
"7707","street"
"7708","follows"
"7709","the"
"7710","pathof"
"7711","an"
"7712","actual"
"7713","wall"
"7714","that"
"7715","the"
"7716","original"
"7717","dutch"
"7718","settlers"
"7719","builtas"
"7720","a"
"7721","defence"
"7722","to"
"7723","keep"
"7724","the"
"7725","british"
"7726","out"
"7727","the"
"7728","main"
"7729","gate"
"7730","was"
"7731","located"
"7732","at"
"7733","a"
"7734","streetcalled"
"7735","de"
"7736","heere"
"7737","also"
"7738","two"
"7739","e's"
"7740","later"
"7741","de"
"7742","heere"
"7743","street"
"7744","was"
"7745","renamedbroadway"
"7746","after"
"7747","the"
"7748","british"
"7749","got"
"7750","in"
"7751","so"
"7752","heere"
"7753","at"
"7754","the"
"7755","wall"
"7756","broadway"
"7757","wall"
"7758","street"
"7759","cheerio"
"7760","just"
"7761","a"
"7762","moment"
"7763","ben"
"7764","lan"
"7765","if"
"7766","you"
"7767","break"
"7768","our"
"7769","deal"
"7770","the"
"7771","fbiwill"
"7772","be"
"7773","only"
"7774","a"
"7775","few"
"7776","minutes"
"7777","behind"
"7778","you"
"7779","you"
"7780","might"
"7781","get"
"7782","away"
"7783","you"
"7784","might"
"7785","not"
"7786","is"
"7787","that"
"7788","all"
"7789","the"
"7790","map"
"7791","said"
"7792","every"
"7793","word"
"7794","oh"
"7795","ben"
"7796","you"
"7797","know"
"7798","the"
"7799","keyto"
"7800","running"
"7801","a"
"7802","convincing"
"7803","bluff"
"7804","every"
"7805","once"
"7806","in"
"7807","a"
"7808","whileyou've"
"7809","got"
"7810","to"
"7811","be"
"7812","holding"
"7813","all"
"7814","the"
"7815","cards"
"7816","dad"
"7817","is"
"7818","there"
"7819","anything"
"7820","else"
"7821","you"
"7822","want"
"7823","to"
"7824","tell"
"7825","me"
"7826","trinity"
"7827","church"
"7828","we"
"7829","have"
"7830","to"
"7831","goinside"
"7832","trinity"
"7833","church"
"7834","good"
"7835","excellent"
"7836","well"
"7837","why"
"7838","don't"
"7839","you"
"7840","ask"
"7841","dr"
"7842","chaseand"
"7843","riley"
"7844","to"
"7845","join"
"7846","us"
"7847","i'm"
"7848","sure"
"7849","they're"
"7850","around"
"7851","here"
"7852","somewhere"
"7853","are"
"7854","you"
"7855","all"
"7856","right"
"7857","what"
"7858","do"
"7859","you"
"7860","think"
"7861","i'm"
"7862","a"
"7863","hostage"
"7864","sit"
"7865","sit"
"7866","down"
"7867","let"
"7868","him"
"7869","go"
"7870","lan"
"7871","when"
"7872","we"
"7873","find"
"7874","the"
"7875","treasure"
"7876","no"
"7877","now"
"7878","or"
"7879","you"
"7880","can"
"7881","figure"
"7882","outthe"
"7883","clues"
"7884","for"
"7885","yourself"
"7886","good"
"7887","luck"
"7888","ben"
"7889","i"
"7890","don't"
"7891","think"
"7892","you"
"7893","fully"
"7894","appreciatethe"
"7895","gravity"
"7896","of"
"7897","the"
"7898","situation"
"7899","let's"
"7900","have"
"7901","a"
"7902","look"
"7903","at"
"7904","that"
"7905","map"
"7906","it's"
"7907","it's"
"7908","it's"
"7909","really"
"7910","quite"
"7911","something"
"7912","it's"
"7913","it"
"7914","really"
"7915","is"
"7916","remarkable"
"7917","take"
"7918","a"
"7919","look"
"7920","parkington"
"7921","lane"
"7922","beneath"
"7923","parkington"
"7924","lane"
"7925","but"
"7926","why"
"7927","would"
"7928","the"
"7929","map"
"7930","lead"
"7931","us"
"7932","here"
"7933","then"
"7934","take"
"7935","us"
"7936","somewhere"
"7937","else"
"7938","what's"
"7939","the"
"7940","purpose"
"7941","just"
"7942","another"
"7943","clue"
"7944","dad"
"7945","no"
"7946","you're"
"7947","right"
"7948","parkington"
"7949","lanehas"
"7950","to"
"7951","be"
"7952","here"
"7953","somewhere"
"7954","a"
"7955","street"
"7956","inside"
"7957","the"
"7958","church"
"7959","not"
"7960","inside"
"7961","beneath"
"7962","beneath"
"7963","the"
"7964","church"
"7965","i'm"
"7966","so"
"7967","sorry"
"7968","ben"
"7969","none"
"7970","of"
"7971","this"
"7972","is"
"7973","your"
"7974","fault"
"7975","i"
"7976","co"
"7977","come"
"7978","on"
"7979","look"
"7980","cooperation"
"7981","only"
"7982","lasts"
"7983","as"
"7984","longas"
"7985","the"
"7986","status"
"7987","quo"
"7988","is"
"7989","unchanged"
"7990","as"
"7991","soon"
"7992","as"
"7993","this"
"7994","guy"
"7995","gets"
"7996","to"
"7997","wherever"
"7998","thisthing"
"7999","ends"
"8000","he"
"8001","won't"
"8002","need"
"8003","you"
"8004","any"
"8005","more"
"8006","or"
"8007","or"
"8008","any"
"8009","of"
"8010","us"
"8011","so"
"8012","we"
"8013","find"
"8014","a"
"8015","way"
"8016","to"
"8017","make"
"8018","surethe"
"8019","status"
"8020","quo"
"8021","changes"
"8022","in"
"8023","our"
"8024","favour"
"8025","how"
"8026","i'm"
"8027","still"
"8028","working"
"8029","on"
"8030","it"
"8031","well"
"8032","i"
"8033","guess"
"8034","i"
"8035","betterwork"
"8036","on"
"8037","it"
"8038","too"
"8039","then"
"8040","hey"
"8041","par"
"8042","hey"
"8043","i"
"8044","found"
"8045","it"
"8046","him"
"8047","ben"
"8048","it's"
"8049","a"
"8050","name"
"8051","parkington"
"8052","lane"
"8053","he"
"8054","was"
"8055","a"
"8056","third"
"8057","degree"
"8058","master"
"8059","masonof"
"8060","the"
"8061","blue"
"8062","lo"
"8063","hey"
"8064","stop"
"8065","easy"
"8066","careful"
"8067","no"
"8068","one"
"8069","steps"
"8070","in"
"8071","him"
"8072","all"
"8073","right"
"8074","put"
"8075","it"
"8076","down"
"8077","ok"
"8078","who"
"8079","wants"
"8080","to"
"8081","go"
"8082","downthe"
"8083","creepy"
"8084","tunnel"
"8085","inside"
"8086","the"
"8087","tomb"
"8088","first"
"8089","right"
"8090","mcgregor"
"8091","viktor"
"8092","you"
"8093","stay"
"8094","here"
"8095","and"
"8096","if"
"8097","anyone"
"8098","should"
"8099","come"
"8100","out"
"8101","without"
"8102","me"
"8103","well"
"8104","use"
"8105","your"
"8106","imagination"
"8107","shall"
"8108","we"
"8109","you"
"8110","got"
"8111","a"
"8112","light"
"8113","careful"
"8114","watch"
"8115","your"
"8116","step"
"8117","come"
"8118","here"
"8119","why"
"8120","does"
"8121","that"
"8122","never"
"8123","happen"
"8124","to"
"8125","me"
"8126","what's"
"8127","this"
"8128","it's"
"8129","a"
"8130","chandelier"
"8131","here"
"8132","wow"
"8133","look"
"8134","at"
"8135","the"
"8136","elevators"
"8137","a"
"8138","dumbwaiter"
"8139","system"
"8140","how"
"8141","do"
"8142","a"
"8143","bunch"
"8144","of"
"8145","guys"
"8146","with"
"8147","hand"
"8148","toolsbuild"
"8149","all"
"8150","this"
"8151","same"
"8152","way"
"8153","they"
"8154","built"
"8155","the"
"8156","pyramidsand"
"8157","the"
"8158","great"
"8159","wall"
"8160","of"
"8161","china"
"8162","yeah"
"8163","the"
"8164","aliens"
"8165","helped"
"8166","them"
"8167","right"
"8168","let's"
"8169","go"
"8170","what"
"8171","are"
"8172","we"
"8173","waiting"
"8174","for"
"8175","i'm"
"8176","not"
"8177","going"
"8178","out"
"8179","on"
"8180","that"
"8181","thing"
"8182","years"
"8183","of"
"8184","termite"
"8185","damage"
"8186","and"
"8187","rot"
"8188","dad"
"8189","do"
"8190","what"
"8191","he"
"8192","says"
"8193","watch"
"8194","your"
"8195","step"
"8196","we're"
"8197","right"
"8198","under"
"8199","the"
"8200","trinity"
"8201","graveyard"
"8202","that's"
"8203","probably"
"8204","whyno"
"8205","one"
"8206","ever"
"8207","found"
"8208","this"
"8209","what"
"8210","is"
"8211","that"
"8212","subway"
"8213","shaw"
"8214","oh"
"8215","god"
"8216","shaw"
"8217","oh"
"8218","my"
"8219","god"
"8220","hold"
"8221","on"
"8222","hold"
"8223","on"
"8224","ok"
"8225","get"
"8226","on"
"8227","the"
"8228","elevator"
"8229","jump"
"8230","ben"
"8231","grab"
"8232","my"
"8233","hand"
"8234","come"
"8235","on"
"8236","lan"
"8237","abigail"
"8238","get"
"8239","on"
"8240","jump"
"8241","here"
"8242","ben"
"8243","get"
"8244","down"
"8245","there.get"
"8246","down"
"8247","there"
"8248","the"
"8249","declaration"
"8250","do"
"8251","you"
"8252","trust"
"8253","me"
"8254","yes"
"8255","oh"
"8256","no"
"8257","ben"
"8258","hang"
"8259","on"
"8260","son"
"8261","i'm"
"8262","sorry"
"8263","i'm"
"8264","sorry"
"8265","i"
"8266","dropped"
"8267","you.i"
"8268","had"
"8269","to"
"8270","save"
"8271","the"
"8272","declaration"
"8273","no"
"8274","don't"
"8275","be"
"8276","i"
"8277","would"
"8278","have"
"8279","doneexactly"
"8280","the"
"8281","same"
"8282","thing"
"8283","to"
"8284","you"
"8285","really"
"8286","i"
"8287","would"
"8288","have"
"8289","dropped"
"8290","you"
"8291","both.freaks"
"8292","get"
"8293","on"
"8294","lan"
"8295","it's"
"8296","not"
"8297","worth"
"8298","it"
"8299","do"
"8300","you"
"8301","imagine"
"8302","any"
"8303","one"
"8304","of"
"8305","your"
"8306","livesis"
"8307","more"
"8308","valuable"
"8309","to"
"8310","me"
"8311","than"
"8312","shaw's"
"8313","we"
"8314","go"
"8315","on"
"8316","the"
"8317","status"
"8318","quo.keep"
"8319","the"
"8320","status"
"8321","quo"
"8322","now"
"8323","what"
"8324","this"
"8325","is"
"8326","this"
"8327","is"
"8328","where"
"8329","it"
"8330","all"
"8331","leads"
"8332","ok"
"8333","let's"
"8334","go"
"8335","what"
"8336","is"
"8337","this"
"8338","so"
"8339","where's"
"8340","the"
"8341","treasure"
"8342","well"
"8343","this"
"8344","is"
"8345","it"
"8346","we"
"8347","came"
"8348","all"
"8349","this"
"8350","wayfor"
"8351","a"
"8352","dead"
"8353","end"
"8354","yes"
"8355","there's"
"8356","gotta"
"8357","be"
"8358","something"
"8359","more"
"8360","riley"
"8361","there's"
"8362","nothing"
"8363","more"
"8364","another"
"8365","clue"
"8366","or"
"8367","no"
"8368","there"
"8369","are"
"8370","no"
"8371","more"
"8372","clues"
"8373","that's"
"8374","it"
"8375","ok"
"8376","it's"
"8377","over"
"8378","end"
"8379","of"
"8380","the"
"8381","road"
"8382","the"
"8383","treasure's"
"8384","gone.moved"
"8385","taken"
"8386","somewhere"
"8387","else"
"8388","you're"
"8389","not"
"8390","playing"
"8391","games"
"8392","with"
"8393","me"
"8394","are"
"8395","you"
"8396","ben"
"8397","hm"
"8398","you"
"8399","know"
"8400","where"
"8401","it"
"8402","is"
"8403","no"
"8404","ok"
"8405","go"
"8406","hey"
"8407","wait"
"8408","a"
"8409","minute"
"8410","hey"
"8411","lan"
"8412","wait"
"8413","wait"
"8414","wait"
"8415","wait"
"8416","lan"
"8417","we'll"
"8418","be"
"8419","trapped"
"8420","don't"
"8421","do"
"8422","this"
"8423","you"
"8424","can't"
"8425","just"
"8426","leave"
"8427","us"
"8428","here"
"8429","yes"
"8430","i"
"8431","can.unless"
"8432","ben"
"8433","tells"
"8434","me"
"8435","the"
"8436","next"
"8437","clue"
"8438","there"
"8439","isn't"
"8440","another"
"8441","clue"
"8442","lan"
"8443","why"
"8444","don't"
"8445","you"
"8446","come"
"8447","back"
"8448","down"
"8449","hereand"
"8450","we"
"8451","can"
"8452","talk"
"8453","through"
"8454","this"
"8455","together"
"8456","don't"
"8457","speak"
"8458","again"
"8459","ok"
"8460","the"
"8461","clue"
"8462","where's"
"8463","the"
"8464","treasure"
"8465","ben"
"8466","the"
"8467","lantern"
"8468","dad"
"8469","the"
"8470","status"
"8471","quo"
"8472","has"
"8473","changed"
"8474","son"
"8475","don't"
"8476","it's"
"8477","part"
"8478","of"
"8479","freemason"
"8480","teachings"
"8481","in"
"8482","king"
"8483","solomon's"
"8484","templethere"
"8485","was"
"8486","a"
"8487","winding"
"8488","staircase"
"8489","it"
"8490","signified"
"8491","the"
"8492","journey"
"8493","that"
"8494","had"
"8495","to"
"8496","be"
"8497","madeto"
"8498","find"
"8499","the"
"8500","light"
"8501","of"
"8502","truth"
"8503","the"
"8504","lantern"
"8505","is"
"8506","the"
"8507","clue"
"8508","and"
"8509","what"
"8510","does"
"8511","it"
"8512","mean"
"8513","boston"
"8514","it's"
"8515","boston"
"8516","the"
"8517","old"
"8518","north"
"8519","church"
"8520","in"
"8521","boston"
"8522","where"
"8523","thomas"
"8524","newtonhung"
"8525","a"
"8526","lantern"
"8527","in"
"8528","the"
"8529","steeple"
"8530","to"
"8531","signal"
"8532","paul"
"8533","revere"
"8534","that"
"8535","the"
"8536","britishwere"
"8537","coming"
"8538","one"
"8539","if"
"8540","by"
"8541","land"
"8542","two"
"8543","if"
"8544","by"
"8545","sea"
"8546","one"
"8547","lantern"
"8548","under"
"8549","the"
"8550","winding"
"8551","staircaseof"
"8552","the"
"8553","steeple"
"8554","that's"
"8555","where"
"8556","we"
"8557","have"
"8558","to"
"8559","look"
"8560","thank"
"8561","you"
"8562","hey"
"8563","you"
"8564","have"
"8565","to"
"8566","take"
"8567","us"
"8568","with"
"8569","you"
"8570","why"
"8571","so"
"8572","you"
"8573","can"
"8574","escape"
"8575","in"
"8576","boston"
"8577","besides"
"8578","with"
"8579","you"
"8580","out"
"8581","of"
"8582","the"
"8583","picturethere's"
"8584","less"
"8585","baggage"
"8586","to"
"8587","carry"
"8588","what"
"8589","if"
"8590","we"
"8591","lied"
"8592","did"
"8593","you"
"8594","what"
"8595","if"
"8596","there's"
"8597","another"
"8598","clue"
"8599","then"
"8600","i'll"
"8601","know"
"8602","right"
"8603","where"
"8604","to"
"8605","find"
"8606","you"
"8607","see"
"8608","you"
"8609","ben"
"8610","no"
"8611","there's"
"8612","no"
"8613","other"
"8614","way"
"8615","out"
"8616","come"
"8617","back"
"8618","you're"
"8619","gonna"
"8620","need"
"8621","us"
"8622","lan"
"8623","we're"
"8624","all"
"8625","gonna"
"8626","die"
"8627","it's"
"8628","gonna"
"8629","be"
"8630","ok"
"8631","riley.i'm"
"8632","sorry"
"8633","i"
"8634","yelled"
"8635","at"
"8636","you"
"8637","it's"
"8638","ok"
"8639","kiddo"
"8640","ok"
"8641","boys"
"8642","what's"
"8643","going"
"8644","on"
"8645","the"
"8646","britishcame"
"8647","by"
"8648","sea"
"8649","it"
"8650","was"
"8651","two"
"8652","lanterns"
"8653","not"
"8654","one"
"8655","lan"
"8656","needed"
"8657","another"
"8658","clue"
"8659","so"
"8660","we"
"8661","gave"
"8662","it"
"8663","to"
"8664","him"
"8665","it"
"8666","was"
"8667","a"
"8668","fake.it"
"8669","was"
"8670","a"
"8671","fake"
"8672","clue"
"8673","the"
"8674","all"
"8675","seeing"
"8676","eye"
"8677","through"
"8678","the"
"8679","all"
"8680","seeing"
"8681","eye"
"8682","that"
"8683","means"
"8684","by"
"8685","the"
"8686","time"
"8687","lanfigures"
"8688","it"
"8689","out"
"8690","and"
"8691","comes"
"8692","back"
"8693","here"
"8694","we'll"
"8695","still"
"8696","be"
"8697","trapped"
"8698","and"
"8699","he'll"
"8700","shoot"
"8701","us"
"8702","then"
"8703","either"
"8704","way"
"8705","we're"
"8706","gonna"
"8707","die"
"8708","nobody's"
"8709","gonna"
"8710","die.there's"
"8711","another"
"8712","way"
"8713","out"
"8714","where"
"8715","through"
"8716","the"
"8717","treasure"
"8718","room"
"8719","here"
"8720","riley"
"8721","looks"
"8722","like"
"8723","someone"
"8724","got"
"8725","here"
"8726","first"
"8727","i'm"
"8728","sorry"
"8729","ben"
"8730","it's"
"8731","gone"
"8732","listen"
"8733","ben"
"8734","it"
"8735","may"
"8736","have"
"8737","even"
"8738","been"
"8739","gone"
"8740","before"
"8741","charles"
"8742","carrolltold"
"8743","the"
"8744","story"
"8745","to"
"8746","thomas"
"8747","gates"
"8748","it"
"8749","doesn't"
"8750","matter"
"8751","i"
"8752","know"
"8753","cos"
"8754","you"
"8755","were"
"8756","right"
"8757","no"
"8758","i"
"8759","wasn't"
"8760","right"
"8761","this"
"8762","room"
"8763","is"
"8764","real"
"8765","ben"
"8766","and"
"8767","that"
"8768","means"
"8769","the"
"8770","treasure"
"8771","is"
"8772","real"
"8773","we're"
"8774","in"
"8775","the"
"8776","company"
"8777","ofsome"
"8778","of"
"8779","the"
"8780","most"
"8781","brilliant"
"8782","minds"
"8783","in"
"8784","history"
"8785","because"
"8786","you"
"8787","foundwhat"
"8788","they"
"8789","left"
"8790","behind"
"8791","for"
"8792","us"
"8793","to"
"8794","find"
"8795","and"
"8796","understood"
"8797","the"
"8798","meaning"
"8799","of"
"8800","it"
"8801","you"
"8802","did"
"8803","it"
"8804","ben"
"8805","for"
"8806","all"
"8807","of"
"8808","us"
"8809","your"
"8810","grandfather"
"8811","and"
"8812","all"
"8813","of"
"8814","us"
"8815","and"
"8816","i've"
"8817","never"
"8818","been"
"8819","so"
"8820","happyto"
"8821","be"
"8822","proven"
"8823","wrong"
"8824","i"
"8825","just"
"8826","really"
"8827","thoughti"
"8828","was"
"8829","gonna"
"8830","find"
"8831","the"
"8832","treasure"
"8833","ok"
"8834","then"
"8835","we"
"8836","just"
"8837","keep"
"8838","looking"
"8839","for"
"8840","it"
"8841","i'm"
"8842","in"
"8843","ok"
"8844","not"
"8845","to"
"8846","be"
"8847","johnny"
"8848","rain"
"8849","cloud"
"8850","here"
"8851","but"
"8852","that's"
"8853","not"
"8854","gonna"
"8855","happen"
"8856","because"
"8857","as"
"8858","far"
"8859","as"
"8860","i"
"8861","can"
"8862","see"
"8863","we're"
"8864","still"
"8865","trapped"
"8866","down"
"8867","here"
"8868","yeah"
"8869","now"
"8870","ben"
"8871","where"
"8872","is"
"8873","this"
"8874","other"
"8875","way"
"8876","out"
"8877","well"
"8878","that's"
"8879","it.it"
"8880","doesn't"
"8881","make"
"8882","any"
"8883","sense"
"8884","because"
"8885","the"
"8886","first"
"8887","thing"
"8888","the"
"8889","builderswould"
"8890","have"
"8891","done"
"8892","after"
"8893","getting"
"8894","down"
"8895","here"
"8896","was"
"8897","cut"
"8898","a"
"8899","secondary"
"8900","shaft"
"8901","back"
"8902","out"
"8903","for"
"8904","air"
"8905","right"
"8906","and"
"8907","in"
"8908","case"
"8909","of"
"8910","cave"
"8911","ins"
"8912","could"
"8913","it"
"8914","really"
"8915","be"
"8916","that"
"8917","simple"
"8918","the"
"8919","secret"
"8920","lies"
"8921","with"
"8922","charlotte"
"8923","scrolls"
"8924","from"
"8925","the"
"8926","library"
"8927","at"
"8928","alexandria"
"8929","could"
"8930","this"
"8931","be"
"8932","possible"
"8933","it's"
"8934","a"
"8935","big"
"8936","bluish"
"8937","green"
"8938","man"
"8939","with"
"8940","a"
"8941","strange"
"8942","looking"
"8943","goatee"
"8944","i'm"
"8945","guessing"
"8946","that's"
"8947","significant"
"8948","yes"
"8949","riley"
"8950","are"
"8951","you"
"8952","crying"
"8953","look"
"8954","stairs"
"8955","hi"
"8956","do"
"8957","you"
"8958","have"
"8959","a"
"8960","cell"
"8961","phone"
"8962","i"
"8963","could"
"8964","borrow"
"8965","just"
"8966","like"
"8967","that"
"8968","just"
"8969","like"
"8970","that"
"8971","you"
"8972","do"
"8973","know"
"8974","you"
"8975","just"
"8976","handed"
"8977","meyour"
"8978","biggest"
"8979","bargaining"
"8980","chip"
"8981","the"
"8982","declaration"
"8983","of"
"8984","independenceis"
"8985","not"
"8986","a"
"8987","bargaining"
"8988","chip"
"8989","not"
"8990","to"
"8991","me"
"8992","have"
"8993","a"
"8994","seat"
"8995","so"
"8996","what's"
"8997","your"
"8998","offer"
"8999","how"
"9000","about"
"9001","a"
"9002","bribe"
"9003","say"
"9004","ten"
"9005","billion"
"9006","dollars"
"9007","i"
"9008","take"
"9009","it"
"9010","you"
"9011","found"
"9012","the"
"9013","treasure"
"9014","it's"
"9015","about"
"9016","five"
"9017","storiesbeneath"
"9018","your"
"9019","shoes"
"9020","you"
"9021","know"
"9022","the"
"9023","templarsand"
"9024","the"
"9025","freemasons"
"9026","believed"
"9027","that"
"9028","the"
"9029","treasure"
"9030","was"
"9031","too"
"9032","greatfor"
"9033","any"
"9034","one"
"9035","man"
"9036","to"
"9037","have"
"9038","not"
"9039","even"
"9040","a"
"9041","king"
"9042","that's"
"9043","why"
"9044","they"
"9045","went"
"9046","to"
"9047","such"
"9048","lengthsto"
"9049","keep"
"9050","it"
"9051","hidden"
"9052","that's"
"9053","right"
"9054","the"
"9055","founding"
"9056","fathers"
"9057","believedthe"
"9058","same"
"9059","thing"
"9060","about"
"9061","government"
"9062","i"
"9063","figure"
"9064","their"
"9065","solutionwill"
"9066","work"
"9067","for"
"9068","the"
"9069","treasure"
"9070","too"
"9071","give"
"9072","it"
"9073","to"
"9074","the"
"9075","people"
"9076","divide"
"9077","it"
"9078","amongst"
"9079","the"
"9080","smithsonian"
"9081","the"
"9082","louvre"
"9083","the"
"9084","cairo"
"9085","museum"
"9086","there's"
"9087","thousands"
"9088","of"
"9089","yearsof"
"9090","world"
"9091","history"
"9092","down"
"9093","there"
"9094","and"
"9095","it"
"9096","belongs"
"9097","to"
"9098","the"
"9099","world"
"9100","and"
"9101","everybody"
"9102","in"
"9103","it"
"9104","you"
"9105","really"
"9106","don't"
"9107","understandthe"
"9108","concept"
"9109","of"
"9110","a"
"9111","bargaining"
"9112","chip"
"9113","ok"
"9114","here's"
"9115","what"
"9116","i"
"9117","want.dr"
"9118","chase"
"9119","gets"
"9120","off"
"9121","completely"
"9122","clean"
"9123","not"
"9124","even"
"9125","a"
"9126","little"
"9127","post"
"9128","iton"
"9129","her"
"9130","service"
"9131","record"
"9132","ok"
"9133","i"
"9134","want"
"9135","the"
"9136","credit"
"9137","for"
"9138","the"
"9139","findto"
"9140","go"
"9141","to"
"9142","the"
"9143","entire"
"9144","gates"
"9145","family"
"9146","with"
"9147","the"
"9148","assistance"
"9149","of"
"9150","mr"
"9151","riley"
"9152","poole"
"9153","and"
"9154","what"
"9155","about"
"9156","you"
"9157","i'd"
"9158","really"
"9159","love"
"9160","not"
"9161","to"
"9162","go"
"9163","to"
"9164","prison"
"9165","i"
"9166","can't"
"9167","even"
"9168","begin"
"9169","to"
"9170","describehow"
"9171","much"
"9172","i"
"9173","would"
"9174","love"
"9175","not"
"9176","to"
"9177","go"
"9178","to"
"9179","prison"
"9180","someone's"
"9181","got"
"9182","to"
"9183","go"
"9184","to"
"9185","prison"
"9186","ben"
"9187","well"
"9188","if"
"9189","you've"
"9190","got"
"9191","a"
"9192","helicopter"
"9193","i"
"9194","think"
"9195","i"
"9196","can"
"9197","help"
"9198","with"
"9199","that"
"9200","freeze"
"9201","fbi"
"9202","freeze"
"9203","don't"
"9204","move"
"9205","show"
"9206","me"
"9207","your"
"9208","hands"
"9209","put"
"9210","your"
"9211","hands"
"9212","up"
"9213","move"
"9214","move"
"9215","move"
"9216","you're"
"9217","under"
"9218","arrest"
"9219","mr"
"9220","howe"
"9221","we've"
"9222","got"
"9223","you"
"9224","on"
"9225","kidnapping"
"9226","attempted"
"9227","murder"
"9228","and"
"9229","trespassing"
"9230","on"
"9231","government"
"9232","property"
"9233","yeah"
"9234","you"
"9235","got"
"9236","it"
"9237","chief.thank"
"9238","you"
"9239","bye"
"9240","they"
"9241","want"
"9242","us"
"9243","in"
"9244","cairo"
"9245","next"
"9246","weekfor"
"9247","the"
"9248","opening"
"9249","of"
"9250","the"
"9251","exhibit"
"9252","they're"
"9253","sending"
"9254","a"
"9255","private"
"9256","jet"
"9257","that's"
"9258","fun"
"9259","yeah"
"9260","big"
"9261","whoop"
"9262","we"
"9263","could"
"9264","have"
"9265","hada"
"9266","whole"
"9267","fleet"
"9268","of"
"9269","private"
"9270","jets"
"9271","ten"
"9272","per"
"9273","cent"
"9274","ben"
"9275","they"
"9276","offered"
"9277","youten"
"9278","per"
"9279","cent"
"9280","and"
"9281","you"
"9282","turned"
"9283","it"
"9284","down"
"9285","riley"
"9286","we've"
"9287","been"
"9288","over"
"9289","this.it"
"9290","was"
"9291","too"
"9292","much"
"9293","i"
"9294","couldn't"
"9295","accept"
"9296","it"
"9297","i"
"9298","still"
"9299","have"
"9300","this"
"9301","splinter"
"9302","that's"
"9303","been"
"9304","festeringfor"
"9305","three"
"9306","months"
"9307","from"
"9308","an"
"9309","old"
"9310","piece"
"9311","of"
"9312","wood"
"9313","ok"
"9314","i'll"
"9315","tell"
"9316","you"
"9317","what"
"9318","next"
"9319","time"
"9320","we"
"9321","find"
"9322","a"
"9323","treasurethat"
"9324","redefines"
"9325","history"
"9326","for"
"9327","all"
"9328","mankind"
"9329","you"
"9330","make"
"9331","the"
"9332","call"
"9333","on"
